tic_id,sector_run
7980490,46-46
7980490,62-62
7980490,72-72
7981413,9-9
7981413,35-35
7981413,62-62
7982889,45-45
7982889,46-46
7982889,62-62
7982889,72-72
8001484,9-9
8001484,35-35
8001484,45-45
8001484,62-62
8001484,72-72
8002391,65-65
8005485,65-65
8008612,38-38
8008612,65-65
8052491,62-62
8052491,72-72
8053446,9-9
8053446,35-35
8053446,62-62
8053446,72-72
8082026,65-65
8114594,48-48
8115871,48-48
8159415,65-65
8168770,67-67
8182781,26-26
8182781,40-40
8182781,53-53
8195886,27-27
8195886,1-1
8195886,67-67
8196732,67-67
8200343,21-21
8203033,38-38
8203033,65-65
8245065,21-21
8245065,48-48
8246331,21-21
8246331,48-48
8260536,48-48
8262645,48-48
8267970,26-26
8267970,40-40
8267970,53-53
8279983,48-48
8306594,19-19
8309401,25-25
8309401,24-24
8309401,51-51
8309401,52-52
8346476,25-25
8346476,24-24
8346476,51-51
8346476,52-52
8399874,25-25
8399874,24-24
8399874,51-51
8399874,52-52
8400842,19-19
8400842,59-59
8400842,73-73
8415287,25-25
8415287,24-24
8415287,51-51
8415287,52-52
8416296,25-25
8416296,24-24
8416296,51-51
8416296,52-52
8417276,25-25
8417276,24-24
8417276,51-51
8417276,52-52
8418378,12-12
8418378,38-38
8418378,65-65
8423012,38-38
8444713,25-25
8444713,24-24
8444713,51-51
8444713,52-52
8501044,25-25
8501044,24-24
8501044,51-51
8501044,52-52
8516795,26-26
8516795,40-40
8516795,54-54
8516795,53-53
8544992,52-52
8577354,25-25
8577354,24-24
8577354,51-51
8577354,52-52
8579668,25-25
8579668,24-24
8579668,51-51
8579668,52-52
8589330,25-25
8589330,24-24
8589330,51-51
8589330,52-52
8592033,25-25
8592033,24-24
8592033,51-51
8592033,52-52
8599009,26-26
8599009,40-40
8599009,53-53
8621049,59-59
8621049,73-73
8624617,25-25
8624617,24-24
8624617,51-51
8624617,52-52
8669539,25-25
8669539,24-24
8669539,51-51
8669539,52-52
8669966,25-25
8669966,51-51
8669966,52-52
8670094,25-25
8670094,51-51
8670094,52-52
8670552,25-25
8670552,51-51
8670552,52-52
8673277,25-25
8673277,24-24
8673277,51-51
8673277,52-52
8676350,25-25
8676350,24-24
8676350,51-51
8676350,52-52
8677530,48-48
8677584,21-21
8677584,48-48
8677671,21-21
8677671,48-48
8688061,21-21
8688061,48-48
8717276,48-48
8717276,21-21
8767448,21-21
8769657,21-21
8769657,48-48
8770923,21-21
8770923,48-48
8771015,48-48
8853478,48-48
8855301,21-21
8855301,48-48
8866154,48-48
8885834,48-48
8895896,73-73
8895896,59-59
8895896,19-19
8896127,59-59
8896127,73-73
8900057,21-21
8900057,48-48
8916237,21-21
8916239,21-21
8916239,48-48
8916398,21-21
8917071,21-21
8919204,29-29
8919204,2-2
8919204,42-42
8919204,70-70
8954647,40-40
8954647,54-54
8962352,29-29
8962352,42-42
8962352,70-70
8962352,2-2
8963901,29-29
8963901,42-42
8963901,2-2
8964552,29-29
8964552,2-2
8964552,42-42
8964552,69-69
8964552,70-70
8967242,22-22
8967242,48-48
8988289,29-29
8988289,2-2
8988289,42-42
8988289,70-70
8988730,42-42
8988748,42-42
8988748,70-70
8989778,29-29
8989778,2-2
8989778,42-42
8989778,70-70
8997988,29-29
8997988,69-69
8997988,2-2
8999170,29-29
8999170,69-69
8999170,2-2
9003262,29-29
9003262,2-2
9003262,42-42
9003262,70-70
9006668,29-29
9006668,2-2
9006668,69-69
9029822,29-29
9029822,42-42
9030096,29-29
9030096,2-2
9030096,42-42
9030096,70-70
9032367,69-69
9032367,70-70
9033144,29-29
9033144,2-2
9033144,69-69
9033392,29-29
9033392,69-69
9036901,24-24
9036901,50-50
9036901,77-77
9036901,23-23
9051707,29-29
9051707,42-42
9051707,69-69
9051707,70-70
9051707,2-2
9051765,29-29
9051765,2-2
9051765,42-42
9051765,70-70
9054318,29-29
9054318,2-2
9054318,42-42
9054318,70-70
9054370,29-29
9054370,42-42
9054370,70-70
9054370,2-2
9057135,29-29
9057135,2-2
9057135,69-69
9057422,29-29
9057422,69-69
9058724,23-23
9058724,50-50
9058724,77-77
9063093,29-29
9063093,2-2
9063093,42-42
9063093,69-69
9063093,70-70
9067143,29-29
9067143,69-69
9070070,29-29
9070070,2-2
9070070,42-42
9070070,70-70
9070179,29-29
9070179,2-2
9070179,42-42
9070179,70-70
9071757,69-69
9094160,24-24
9094160,23-23
9094160,50-50
9094160,77-77
9099520,29-29
9099520,2-2
9099520,69-69
9099520,70-70
9099520,42-42
9100874,29-29
9100874,2-2
9100874,69-69
9102069,29-29
9102069,2-2
9102069,69-69
9103612,2-2
9103612,69-69
9136777,19-19
9136777,73-73
9138987,19-19
9138987,59-59
9138987,73-73
9139116,19-19
9139116,59-59
9139116,73-73
9145889,29-29
9145889,2-2
9146275,29-29
9146275,2-2
9151337,20-20
9151337,47-47
9151337,60-60
9155187,47-47
9155187,60-60
9158154,29-29
9158154,2-2
9158154,69-69
9162493,5-5
9162493,32-32
9171724,47-47
9171724,60-60
9171724,20-20
9172417,5-5
9172417,32-32
9176290,5-5
9176290,32-32
9209932,29-29
9209932,2-2
9209932,69-69
9210746,29-29
9210746,2-2
9252368,39-39
9313696,14-14
9313696,40-40
9313696,54-54
9334750,21-21
9346507,21-21
9346507,48-48
9346818,21-21
9346818,48-48
9347168,21-21
9347168,48-48
9348006,21-21
9348006,48-48
9361438,21-21
9361438,48-48
9376406,21-21
9376406,48-48
9380768,5-5
9381557,5-5
9384580,37-37
9384580,64-64
9385460,64-64
9391225,22-22
9391225,48-48
9391226,22-22
9391226,48-48
9391285,22-22
9391285,48-48
9391879,22-22
9391879,48-48
9392421,22-22
9392421,48-48
9433212,5-5
9433212,32-32
9438270,10-10
9438270,37-37
9438270,64-64
9438317,10-10
9438317,37-37
9438317,64-64
9441591,73-73
9443323,19-19
9443323,59-59
9443323,73-73
9449694,19-19
9449694,59-59
9449694,73-73
9461737,22-22
9461737,49-49
9462585,26-26
9462585,25-25
9462585,52-52
9470954,52-52
9473243,26-26
9473243,25-25
9473243,52-52
9482453,10-10
9482453,37-37
9482453,64-64
9489466,19-19
9489466,73-73
9492606,19-19
9560142,10-10
9560142,37-37
9560142,64-64
9560459,10-10
9560459,37-37
9560459,64-64
9561977,64-64
9632550,29-29
9632550,2-2
9632550,42-42
9632550,70-70
9665418,29-29
9665418,2-2
9665418,70-70
9702632,26-26
9702632,25-25
9702632,53-53
9702632,52-52
9703633,26-26
9703633,25-25
9703633,53-53
9703633,52-52
9707944,29-29
9707944,2-2
9707944,42-42
9707944,69-69
9707944,70-70
9708387,29-29
9708387,2-2
9708387,42-42
9708387,69-69
9708387,70-70
9725627,29-29
9725627,2-2
9725627,42-42
9725627,69-69
9725627,70-70
9726732,42-42
9727392,29-29
9727392,2-2
9727392,42-42
9727392,69-69
9727392,70-70
9758300,29-29
9758300,2-2
9758300,42-42
9758300,69-69
9758300,70-70
9758483,29-29
9758483,2-2
9758483,42-42
9758483,70-70
9758483,69-69
9761867,42-42
9761867,70-70
9779230,26-26
9779230,25-25
9779230,53-53
9779230,52-52
9789059,29-29
9789059,2-2
9789059,42-42
9789059,69-69
9789059,70-70
9789317,29-29
9789317,42-42
9789317,69-69
9789317,70-70
9804616,4-4
9825731,26-26
9825731,25-25
9825731,53-53
9825731,52-52
9830791,73-73
9833284,19-19
9833284,73-73
9843991,4-4
9845586,4-4
9845586,31-31
9846652,4-4
9858404,31-31
9858404,4-4
9886688,4-4
9886688,31-31
9887095,4-4
9887095,31-31
9887662,4-4
9887662,31-31
9887737,31-31
9894952,19-19
9903380,31-31
9903380,4-4
9910206,20-20
9910206,47-47
9910206,60-60
9945024,4-4
9945024,31-31
9945183,4-4
9945183,31-31
9964897,4-4
9964897,31-31
9966678,4-4
9966678,31-31
9968681,4-4
9968681,31-31
9975478,40-40
9975478,54-54
9989136,20-20
9989136,47-47
9989136,60-60
10021599,47-47
10048801,20-20
10048801,47-47
10049311,20-20
10049311,47-47
10057647,47-47
10057647,20-20
10063442,33-33
10068460,7-7
10068690,33-33
10068690,7-7
10111251,22-22
10150705,22-22
10150705,48-48
10150705,75-75
10150706,48-48
10150706,75-75
10171418,33-33
10171418,7-7
10184244,22-22
10184244,49-49
10202502,22-22
10202502,49-49
10202502,76-76
10266995,26-26
10266995,25-25
10266995,40-40
10266995,53-53
10266995,52-52
10287315,26-26
10287315,25-25
10287315,40-40
10287315,53-53
10287315,52-52
10337969,14-14
10337969,40-40
10337969,54-54
10357422,26-26
10357422,25-25
10357422,40-40
10357422,53-53
10357422,52-52
10393493,26-26
10393493,25-25
10400181,26-26
10400181,40-40
10400181,53-53
10400181,52-52
10425238,52-52
10425238,58-58
10467747,26-26
10467747,40-40
10467747,53-53
10467747,52-52
10497321,52-52
10497321,58-58
10507330,25-25
10507330,18-18
10507330,52-52
10507330,58-58
10507330,24-24
10581605,26-26
10581605,40-40
10581605,53-53
10581605,52-52
10666479,16-16
10666479,56-56
10698383,58-58
10756751,30-30
10756751,3-3
10756751,42-42
10756751,43-43
10756751,70-70
10763551,30-30
10763551,3-3
10792081,25-25
10792081,24-24
10792081,18-18
10792081,52-52
10792081,58-58
10800647,52-52
10800647,58-58
10802452,3-3
10823084,34-34
10823084,33-33
10823089,61-61
10826277,7-7
10827386,34-34
10827386,7-7
10837041,30-30
10837041,3-3
10837653,30-30
10837653,3-3
10838695,30-30
10838695,3-3
10863087,30-30
10863087,3-3
10868267,24-24
10868267,52-52
10868267,58-58
10868267,18-18
10891640,14-14
10891640,41-41
10891640,54-54
10924642,7-7
10937009,31-31
10974783,52-52
10974783,58-58
10987644,41-41
10987644,55-55
10987644,54-54
10987644,75-75
11002748,5-5
11002748,31-31
11004556,61-61
11006971,34-34
11046349,5-5
11046349,31-31
11046831,31-31
11046831,5-5
11061881,25-25
11061881,52-52
11061881,58-58
11061881,18-18
11061881,24-24
11070365,7-7
11070365,61-61
11111899,41-41
11111899,55-55
11111899,75-75
11113164,15-15
11113164,41-41
11113164,55-55
11113164,75-75
11114823,75-75
11119600,15-15
11119600,14-14
11119600,41-41
11119600,55-55
11119600,75-75
11145790,14-14
11145790,41-41
11145790,54-54
11171398,7-7
11177996,34-34
11178319,34-34
11178319,61-61
11197405,32-32
11283509,6-6
11283509,32-32
11286198,32-32
11286198,6-6
11286209,32-32
11286209,6-6
11294988,6-6
11294988,32-32
11295893,6-6
11295893,32-32
11356662,6-6
11356662,32-32
11367235,41-41
11367235,55-55
11367235,54-54
11367235,74-74
11367235,75-75
11388042,8-8
11388042,9-9
11388042,35-35
11388042,62-62
11413227,6-6
11417087,9-9
11417087,35-35
11417087,62-62
11437325,18-18
11437325,58-58
11469862,41-41
11469862,55-55
11469862,75-75
11480287,15-15
11480287,41-41
11480287,55-55
11480287,75-75
11480757,15-15
11480757,41-41
11480757,55-55
11480757,75-75
11487334,30-30
11487334,3-3
11487972,30-30
11487972,3-3
11491822,20-20
11491822,60-60
11491822,73-73
11491838,20-20
11491838,60-60
11491838,73-73
11517988,30-30
11517988,3-3
11518056,30-30
11518056,3-3
11518057,30-30
11518057,3-3
11518868,3-3
11521555,8-8
11521555,9-9
11521555,35-35
11521555,62-62
11528274,30-30
11528274,3-3
11528292,30-30
11528292,3-3
11546041,30-30
11546041,3-3
11561667,9-9
11561667,35-35
11561667,62-62
11598102,3-3
11613676,30-30
11613676,3-3
11614485,30-30
11614485,3-3
11646650,30-30
11646650,3-3
11696421,41-41
11696421,55-55
11704852,15-15
11704852,41-41
11704852,55-55
11704852,75-75
11710677,41-41
11710677,55-55
11710677,75-75
11744543,34-34
11744543,8-8
11744543,35-35
11744543,61-61
11744543,62-62
11748495,34-34
11748495,8-8
11748495,35-35
11748495,61-61
11748495,62-62
11756053,33-33
11756053,6-6
11756637,6-6
11756637,33-33
11762560,6-6
11762560,33-33
11793277,15-15
11793277,41-41
11793277,55-55
11799872,20-20
11799872,60-60
11799872,73-73
11799874,20-20
11799874,60-60
11799874,73-73
11853722,75-75
11895653,22-22
11895653,15-15
11895653,41-41
11895653,48-48
11895653,21-21
11906983,22-22
11906983,48-48
11906983,75-75
11908422,22-22
11908422,21-21
11908422,15-15
11908422,41-41
11908422,48-48
11908422,75-75
11932335,9-9
11932335,35-35
11935448,9-9
11935448,35-35
11935448,36-36
11935448,62-62
11936042,9-9
11936042,35-35
11936042,36-36
11936042,62-62
11938816,22-22
11938816,15-15
11938816,41-41
11938816,48-48
11938816,21-21
11940810,22-22
11940810,15-15
11940810,41-41
11940810,48-48
11940810,21-21
11961096,6-6
11961096,33-33
11970587,9-9
11970587,35-35
11970587,62-62
11971318,8-8
11995250,22-22
11995250,21-21
11995250,41-41
11995250,15-15
11995250,48-48
11996814,25-25
11996814,24-24
11996814,18-18
11996814,52-52
12007147,9-9
12007147,35-35
12007147,36-36
12011437,9-9
12011437,35-35
12011437,36-36
12011437,62-62
12012992,8-8
12012992,62-62
12029932,15-15
12029932,14-14
12029932,41-41
12029932,55-55
12029932,75-75
12036589,6-6
12036589,33-33
12086808,6-6
12086808,33-33
12096074,6-6
12096074,33-33
12131582,11-11
12131582,38-38
12158853,6-6
12158853,33-33
12165310,6-6
12165310,33-33
12359032,29-29
12359032,2-2
12359032,69-69
12393800,29-29
12393800,2-2
12393800,69-69
12418191,29-29
12418191,2-2
12418191,69-69
12418307,29-29
12418307,2-2
12419331,2-2
12421477,29-29
12421477,2-2
12421477,69-69
12421862,29-29
12421862,2-2
12421862,69-69
12423815,29-29
12423815,2-2
12423815,69-69
12423835,29-29
12423835,2-2
12423835,69-69
12433730,29-29
12433730,2-2
12433730,69-69
12435232,29-29
12435232,69-69
12435232,2-2
12456725,14-14
12456725,41-41
12456725,54-54
12470194,29-29
12470194,69-69
12470194,2-2
12470221,29-29
12472994,29-29
12472994,69-69
12494582,15-15
12494582,14-14
12494582,41-41
12494582,55-55
12494582,75-75
12509218,29-29
12509218,2-2
12509218,69-69
12529950,4-4
12529950,31-31
12530567,4-4
12530567,31-31
12571139,4-4
12571728,31-31
12608139,4-4
12608139,31-31
12631605,4-4
12631605,31-31
12652442,28-28
12652442,42-42
12654875,42-42
12655409,28-28
12655409,42-42
12671002,41-41
12671002,55-55
12671002,75-75
12673900,15-15
12673900,41-41
12673900,55-55
12673900,75-75
12675729,41-41
12675729,55-55
12675729,75-75
12723528,2-2
12723528,42-42
12723924,28-28
12723924,42-42
12723924,2-2
12784361,2-2
12784361,42-42
12790306,24-24
12790306,17-17
12790306,57-57
12790306,58-58
12790306,77-77
12791836,77-77
12823479,42-42
12824209,25-25
12824209,18-18
12824209,52-52
12824209,59-59
12824209,58-58
12825453,25-25
12857184,42-42
12859692,42-42
12862099,3-3
12862119,3-3
12863257,29-29
12863257,69-69
12863934,3-3
12864374,29-29
12864953,69-69
12876844,57-57
12876844,58-58
12876844,77-77
12876890,57-57
12876890,58-58
12876890,77-77
12906712,25-25
12906712,18-18
12906712,52-52
12906712,58-58
12906712,59-59
12915124,15-15
12915124,14-14
12915124,41-41
12915124,55-55
12915124,75-75
12931121,29-29
12931121,2-2
12931121,69-69
12932464,29-29
12932464,69-69
12932464,2-2
12938488,41-41
12938488,55-55
12938488,54-54
12940323,41-41
12940323,55-55
12940323,54-54
12967410,57-57
12967410,58-58
12973102,69-69
12973795,69-69
12980264,18-18
13020091,5-5
13020091,32-32
13021029,5-5
13021029,32-32
13023378,29-29
13023378,2-2
13023378,69-69
13037534,24-24
13037534,18-18
13037534,17-17
13037534,57-57
13037534,58-58
13037534,77-77
13059308,29-29
13059308,2-2
13059308,69-69
13062255,5-5
13062255,32-32
13062697,5-5
13068361,2-2
13068361,69-69
13070701,5-5
13079472,18-18
13079472,58-58
13089351,18-18
13089351,58-58
13092260,29-29
13092260,69-69
13092260,2-2
13098251,29-29
13098251,2-2
13098251,69-69
13098971,29-29
13098971,2-2
13111800,57-57
13111800,77-77
13135572,5-5
13137474,29-29
13137474,2-2
13137474,69-69
13208879,57-57
13208879,77-77
13208879,58-58
13212836,24-24
13212836,58-58
13212836,57-57
13212836,17-17
13212836,18-18
13223161,5-5
13223161,32-32
13249363,15-15
13249363,14-14
13249363,41-41
13249363,55-55
13249363,75-75
13252522,41-41
13252522,55-55
13252522,75-75
13324350,5-5
13324350,32-32
13325340,5-5
13325340,32-32
13345143,5-5
13345143,6-6
13345143,32-32
13349647,34-34
13349647,8-8
13349647,61-61
13351941,18-18
13351941,58-58
13352159,18-18
13352159,58-58
13385270,24-24
13385270,57-57
13385270,77-77
13385270,58-58
13385270,17-17
13389059,24-24
13389059,17-17
13389059,57-57
13389059,58-58
13389059,18-18
13415581,41-41
13415581,55-55
13415581,75-75
13415581,14-14
13415581,15-15
13416465,75-75
13418870,41-41
13418870,75-75
13419950,41-41
13419950,75-75
13424053,75-75
13459076,25-25
13459076,18-18
13462678,58-58
13462678,57-57
13468323,18-18
13468323,17-17
13474493,34-34
13474493,8-8
13474493,61-61
13499636,15-15
13499636,55-55
13533330,18-18
13533330,58-58
13558301,15-15
13558301,14-14
13558301,41-41
13558301,55-55
13560980,34-34
13560980,8-8
13560980,61-61
13574009,15-15
13574009,55-55
13623021,34-34
13623021,8-8
13623021,61-61
13625860,34-34
13625860,61-61
13670299,34-34
13670299,61-61
13684720,15-15
13684720,14-14
13684720,41-41
13684720,55-55
13684720,75-75
13737885,34-34
13737885,8-8
13737885,61-61
13738984,34-34
13738984,8-8
13738984,61-61
13739185,34-34
13739185,8-8
13739185,61-61
13824524,17-17
13824524,57-57
13829713,17-17
13829713,57-57
13840107,18-18
13840107,58-58
13869331,15-15
13869331,14-14
13869331,41-41
13869331,75-75
13873946,41-41
13873946,75-75
13875852,75-75
13883872,4-4
13883872,32-32
13883872,31-31
13883872,5-5
13888903,57-57
13888903,17-17
13913455,32-32
13913455,31-31
13955147,4-4
13955147,5-5
13955147,32-32
13955147,31-31
13957444,32-32
13957444,5-5
13958372,32-32
13958372,31-31
13960751,17-17
13960751,57-57
13961554,57-57
13968858,15-15
13968858,14-14
13968858,41-41
13968858,55-55
13974582,15-15
13974582,41-41
13974582,55-55
13976604,15-15
13976604,41-41
13976604,55-55
13982168,32-32
13982168,31-31
13983910,5-5
13983910,32-32
13983910,31-31
13984728,4-4
13984728,6-6
13984728,32-32
14001734,5-5
14001734,32-32
14040050,18-18
14040050,58-58
14041815,58-58
14076683,42-42
14076683,43-43
14076683,44-44
14078240,42-42
14078240,43-43
14078240,44-44
14078240,71-71
14079254,42-42
14079254,43-43
14079254,44-44
14081980,5-5
14081980,6-6
14081980,32-32
14081980,31-31
14087575,5-5
14087575,32-32
14088298,5-5
14088298,6-6
14088298,32-32
14088298,31-31
14091631,5-5
14091631,6-6
14091631,32-32
14091633,5-5
14091633,6-6
14091633,32-32
14091704,5-5
14091704,6-6
14091704,32-32
14112382,42-42
14112382,43-43
14112382,70-70
14112382,71-71
14112382,44-44
14124732,5-5
14124732,6-6
14124732,32-32
14156936,42-42
14156936,43-43
14156936,44-44
14156936,71-71
14157363,42-42
14157363,43-43
14157363,44-44
14157363,71-71
14158303,42-42
14158303,43-43
14158303,44-44
14158303,71-71
14179364,42-42
14179364,43-43
14179364,44-44
14207008,41-41
14207008,55-55
14207082,41-41
14207082,55-55
14207118,15-15
14207118,14-14
14207118,41-41
14207118,55-55
14207176,41-41
14207176,55-55
14224878,42-42
14224878,43-43
14224878,44-44
14224878,70-70
14224878,71-71
14226607,42-42
14226607,43-43
14226607,44-44
14226607,70-70
14226607,71-71
14226699,42-42
14226699,43-43
14226699,44-44
14226699,70-70
14226699,71-71
14230106,70-70
14230106,71-71
14230289,42-42
14230289,70-70
14230289,71-71
14231596,5-5
14231596,32-32
14231596,31-31
14253282,43-43
14253282,44-44
14254646,42-42
14254646,43-43
14254646,44-44
14255769,43-43
14255769,70-70
14255769,71-71
14255769,44-44
14280239,62-62
14290064,70-70
14290064,71-71
14294303,35-35
14297210,8-8
14297210,35-35
14297210,62-62
14307980,8-8
14307980,35-35
14307980,62-62
14323558,15-15
14323558,14-14
14323558,75-75
14329750,70-70
14333263,44-44
14334541,43-43
14334541,44-44
14334541,70-70
14334541,71-71
14336130,20-20
14336130,47-47
14336130,60-60
14336130,73-73
14339761,20-20
14339761,47-47
14339761,60-60
14339761,73-73
14342052,9-9
14342052,45-45
14342052,46-46
14342052,62-62
14342052,72-72
14344362,9-9
14344362,45-45
14344362,46-46
14344362,62-62
14344362,72-72
14344831,9-9
14344831,45-45
14344831,46-46
14344831,62-62
14344831,72-72
14344979,9-9
14344979,35-35
14344979,45-45
14344979,46-46
14344979,72-72
14395989,44-44
14395989,45-45
14395989,46-46
14395989,71-71
14395989,72-72
14432447,20-20
14432447,47-47
14432447,60-60
14432447,74-74
14435272,71-71
14435272,72-72
14440334,45-45
14440334,71-71
14440334,72-72
14446781,33-33
14446781,44-44
14446781,45-45
14446781,46-46
14446781,7-7
14451930,44-44
14451930,45-45
14451930,46-46
14451930,71-71
14451930,72-72
14470627,12-12
14470627,39-39
14470627,66-66
14495846,33-33
14495846,7-7
14495846,44-44
14495846,45-45
14495846,46-46
14498338,33-33
14498338,7-7
14498338,44-44
14498338,45-45
14498338,46-46
14543607,44-44
14543607,45-45
14543607,46-46
14544232,71-71
14544232,72-72
14545690,44-44
14545690,45-45
14545690,46-46
14545690,71-71
14545690,72-72
14545749,44-44
14545749,45-45
14545749,71-71
14545749,72-72
14562771,33-33
14562771,44-44
14562771,45-45
14562771,46-46
14565559,33-33
14565559,7-7
14565559,44-44
14565559,45-45
14565559,46-46
14602163,71-71
14602163,72-72
14602952,44-44
14602952,71-71
14602952,72-72
14602952,46-46
14602952,45-45
14603425,44-44
14603425,45-45
14603425,46-46
14603425,71-71
14603425,72-72
14609933,33-33
14609933,7-7
14609933,44-44
14609933,45-45
14609933,46-46
14609933,71-71
14609933,72-72
14614418,10-10
14614418,36-36
14614418,63-63
14617089,15-15
14617089,14-14
14617089,41-41
14617089,55-55
14638646,45-45
14638646,72-72
14638646,46-46
14638646,44-44
14661418,10-10
14661418,36-36
14661418,63-63
14672015,33-33
14672015,7-7
14672015,44-44
14672015,45-45
14672015,46-46
14672015,72-72
14674075,44-44
14674075,45-45
14674075,46-46
14674075,71-71
14674075,72-72
14674887,44-44
14674887,45-45
14674887,46-46
14674887,71-71
14674887,72-72
14675072,44-44
14675072,45-45
14675072,46-46
14675072,71-71
14675072,72-72
14677359,44-44
14677359,45-45
14677359,46-46
14677359,71-71
14677359,72-72
14679411,10-10
14679411,36-36
14679411,63-63
14680185,10-10
14680185,36-36
14680185,63-63
14706734,45-45
14706734,46-46
14706734,44-44
14709225,71-71
14709225,72-72
14709809,33-33
14709809,7-7
14709809,44-44
14709809,45-45
14709809,46-46
14709809,71-71
14709809,72-72
14715294,63-63
14717691,10-10
14717691,36-36
14717691,63-63
14719548,36-36
14719548,63-63
14719548,10-10
14722732,22-22
14722732,45-45
14722732,46-46
14722732,49-49
14722732,72-72
14739595,75-75
14768025,7-7
14768025,44-44
14768025,45-45
14768025,46-46
14768025,71-71
14768025,72-72
14770122,44-44
14770122,45-45
14770122,46-46
14770122,71-71
14770122,72-72
14771905,7-7
14771905,71-71
14771905,72-72
